Dim1,Dim2,Dim3,Val
CoalOldUns,p57,2010,19668299.29
CoalOldUns,p57,2012,5912217.954
CoalOldUns,p57,2014,8102846.466
CoalOldUns,p57,2018,1506827.52
CoalOldUns,p57,2020,1423938.845
CoalOldUns,p57,2022,1113587.37
CoalOldUns,p57,2024,943445.5863
CoalOldUns,p57,2026,357829.808
CoalOldUns,p57,2028,12291.00055
CoalOldUns,p58,2010,11935115.3
CoalOldUns,p58,2012,7065221.977
CoalOldUns,p58,2014,4601105.698
CoalOldUns,p58,2018,1266721.468
CoalOldUns,p58,2020,1097859.442
CoalOldUns,p58,2022,510250.9702
CoalOldUns,p58,2024,517227.1446
CoalOldUns,p58,2026,160817.8178
CoalOldUns,p63,2010,8952262.829
CoalOldUns,p63,2012,2134881.823
CoalOldUns,p63,2014,8952262.829
CoalOldUns,p65,2010,10930950.06
CoalOldUns,p65,2012,7467496.25
CoalOldUns,p65,2014,10930950.06
CoalOldUns,p65,2016,2089717.826
CoalOldUns,p65,2018,2812357.163
CoalOldUns,p65,2020,2514062.409
CoalOldUns,p65,2022,1729134.21
CoalOldUns,p65,2024,1729134.21
CoalOldUns,p67,2010,13999026.89
CoalOldUns,p67,2012,7272362.063
CoalOldUns,p67,2014,13999026.89
CoalOldUns,p67,2016,1759269.292
CoalOldUns,p67,2018,4602567.208
CoalOldUns,p67,2020,4731785.925
CoalOldUns,p67,2022,2907293.48
CoalOldUns,p67,2024,3267214.4
CoalOldUns,p69,2010,275560.2053
CoalOldUns,p69,2012,193056.3348
CoalOldUns,p69,2014,12283.92
CoalOldUns,p70,2010,8418057.66
CoalOldUns,p70,2012,7654915.598
CoalOldUns,p70,2014,1982428.309
CoalOldUns,p70,2016,717090.272
CoalOldUns,p70,2018,891455.572
CoalOldUns,p70,2020,891455.572
CoalOldUns,p70,2022,891455.572
CoalOldUns,p70,2024,743980.3814
CoalOldUns,p70,2026,348306.5351
CoalOldUns,p70,2028,95790.81573
CoalOldUns,p70,2030,43412.96
CoalOldUns,p72,2010,39129482.32
CoalOldUns,p72,2012,35794403.77
CoalOldUns,p72,2014,36995770.53
CoalOldUns,p72,2016,32218099.84
CoalOldUns,p72,2018,30289121.69
CoalOldUns,p72,2020,30242982.14
CoalOldUns,p72,2022,30082620.25
CoalOldUns,p72,2024,30027613.78
CoalOldUns,p72,2026,26837218.4
CoalOldUns,p72,2028,17139461.45
CoalOldUns,p72,2030,8361883.308
CoalOldUns,p73,2010,671.64
CoalOldUns,p74,2010,33727.2
CoalOldUns,p74,2014,120425.721
CoalOldUns,p74,2016,27824.94
CoalOldUns,p74,2018,27824.94
CoalOldUns,p74,2020,23187.45
CoalOldUns,p74,2022,33727.2
CoalOldUns,p74,2024,33727.2
CoalOldUns,p74,2026,10264.8
CoalOldUns,p75,2010,798211.7227
CoalOldUns,p75,2014,1214211.34
CoalOldUns,p76,2010,7681065.429
CoalOldUns,p76,2012,6843172.716
CoalOldUns,p77,2010,864527.3461
CoalOldUns,p77,2012,111807.36
CoalOldUns,p77,2014,1372685.99
CoalOldUns,p79,2010,10740281.3
CoalOldUns,p79,2012,2996314.195
CoalOldUns,p79,2014,3516018.894
CoalOldUns,p79,2016,10358.75143
CoalOldUns,p80,2010,6227384.077
CoalOldUns,p80,2014,2565498.09
CoalOldUns,p80,2016,15982.92901
CoalOldUns,p81,2010,22087297.73
CoalOldUns,p81,2012,10028834.86
CoalOldUns,p81,2014,11965586.38
CoalOldUns,p81,2016,8392114.88
CoalOldUns,p81,2018,7238955.901
CoalOldUns,p81,2020,6411571.609
CoalOldUns,p81,2022,6326363.257
CoalOldUns,p81,2024,6789521.462
CoalOldUns,p81,2026,5904486.37
CoalOldUns,p81,2028,1476360.647
CoalOldUns,p81,2030,68140.85206
CoalOldUns,p82,2010,704027.292
CoalOldUns,p82,2012,623821.49
CoalOldUns,p82,2014,128968
CoalOldUns,p83,2010,15390777.4
CoalOldUns,p83,2012,7319419.354
CoalOldUns,p83,2014,8855922.252
CoalOldUns,p84,2010,8544668.081
CoalOldUns,p84,2012,8544668.081
CoalOldUns,p84,2014,8544668.081
CoalOldUns,p84,2016,8544668.081
CoalOldUns,p84,2018,8145822.321
CoalOldUns,p84,2020,8145822.321
CoalOldUns,p84,2022,8145822.321
CoalOldUns,p84,2024,8145822.321
CoalOldUns,p84,2026,8544668.081
CoalOldUns,p84,2028,7970068.686
CoalOldUns,p84,2030,6178254.696
CoalOldUns,p85,2010,24403809.18
CoalOldUns,p85,2012,14822281.32
CoalOldUns,p85,2014,22313054.99
CoalOldUns,p85,2016,2416336.707
CoalOldUns,p85,2018,5485322.616
CoalOldUns,p85,2020,4335261.281
CoalOldUns,p85,2022,3535862.983
CoalOldUns,p85,2024,3915706.3
CoalOldUns,p85,2026,673971.8391
CoalOldUns,p85,2028,128650.2253
CoalOldUns,p87,2010,259440
CoalOldUns,p89,2010,20661348.32
CoalOldUns,p89,2012,12452235.44
CoalOldUns,p89,2014,16182174.87
CoalOldUns,p90,2010,1845292.586
CoalOldUns,p90,2012,1635068.958
CoalOldUns,p90,2014,1845292.586
CoalOldUns,p91,2010,332482.3385
CoalOldUns,p91,2014,360189.2
CoalOldUns,p92,2010,18102573.99
CoalOldUns,p92,2012,5939379.62
CoalOldUns,p92,2014,10033610.64
CoalOldUns,p92,2018,754387.1866
CoalOldUns,p92,2020,23604.34886
CoalOldUns,p92,2022,641181.4391
CoalOldUns,p92,2024,378041.5269
CoalOldUns,p93,2010,4727497.86
CoalOldUns,p93,2012,405591.2
CoalOldUns,p94,2010,11676745.9
CoalOldUns,p94,2014,8742150.208
CoalOldUns,p95,2010,93132.30769
CoalOldUns,p95,2014,68892.34302
CoalOldUns,p96,2010,4871675.284
CoalOldUns,p96,2012,91248.75366
CoalOldUns,p97,2010,1416797.676
CoalOldUns,p98,2010,3846198.884
CoalOldUns,p99,2010,2022421.28
CoalOldUns,p99,2014,793136.5546
CoalOldUns,p101,2010,809319.7538
CoalOldUns,p103,2010,41237117.03
CoalOldUns,p103,2012,21570748.44
CoalOldUns,p103,2014,32801259.29
CoalOldUns,p103,2016,16657560.26
CoalOldUns,p103,2018,14707340.37
CoalOldUns,p103,2020,12320772.51
CoalOldUns,p103,2022,9411748.094
CoalOldUns,p103,2024,9411748.094
CoalOldUns,p103,2026,9031176.246
CoalOldUns,p103,2028,2912302.441
CoalOldUns,p103,2030,1504766.949
CoalOldUns,p105,2010,12511829.21
CoalOldUns,p105,2012,10678007.5
CoalOldUns,p105,2014,9900846.97
CoalOldUns,p107,2010,23029446.39
CoalOldUns,p107,2012,20102379.47
CoalOldUns,p107,2014,2066039.998
CoalOldUns,p108,2010,9678108.16
CoalOldUns,p108,2012,7517833.566
CoalOldUns,p108,2014,9153303.137
CoalOldUns,p108,2016,6563144.649
CoalOldUns,p109,2010,21943283.68
CoalOldUns,p109,2012,12892271.35
CoalOldUns,p109,2014,13773772.7
CoalOldUns,p111,2010,16891903.72
CoalOldUns,p111,2012,6707532.632
CoalOldUns,p111,2014,7131646.996
CoalOldUns,p111,2016,55612.08677
CoalOldUns,p111,2024,18431.05
CoalOldUns,p112,2010,16336830.96
CoalOldUns,p112,2012,14318800.43
CoalOldUns,p112,2014,196972.8584
CoalOldUns,p112,2016,51131.3
CoalOldUns,p112,2020,26677.2
CoalOldUns,p112,2022,51131.3
CoalOldUns,p112,2024,61357.56
CoalOldUns,p112,2026,25245.50769
CoalOldUns,p113,2010,953574.1934
CoalOldUns,p113,2012,369998.874
CoalOldUns,p113,2014,224739.9
CoalOldUns,p114,2010,8205928.074
CoalOldUns,p114,2012,7588673.126
CoalOldUns,p114,2014,7588673.126
CoalOldUns,p117,2010,3656627.123
CoalOldUns,p117,2012,439052.3077
CoalOldUns,p117,2014,1027416.567
CoalOldUns,p118,2010,1370814.42
CoalOldUns,p118,2012,28511.95865
CoalOldUns,p118,2014,2188889.551
CoalOldUns,p121,2010,79058.79898
CoalOldUns,p122,2010,19592605.49
CoalOldUns,p122,2012,14980443.04
CoalOldUns,p122,2014,14234405.16
CoalOldUns,p123,2010,2108300.91
CoalOldUns,p123,2012,334777.3846
CoalOldUns,p123,2014,334777.3846
CoalOldUns,p123,2016,241078.4196
CoalOldUns,p123,2018,189222
CoalOldUns,p123,2020,197823
CoalOldUns,p123,2022,189222
CoalOldUns,p123,2024,197823
CoalOldUns,p123,2026,189222
CoalOldUns,p125,2010,2222737.865
CoalOldUns,p126,2010,8003678.688
CoalOldUns,p126,2012,5132640.815
CoalOldUns,p126,2014,91317.93393
CoalOldUns,p127,2010,6642312.23
CoalOldUns,p127,2012,5216757.045
CoalOldUns,p127,2014,2127576.804
CoalOldUns,p130,2010,3249641.764
CoalOldUns,p131,2010,9182660.129
CoalOldUns,p131,2014,7692424.517
CoalOldUns,p131,2016,1234285.8
CoalOldUns,p132,2010,368259.1855
CoalOldUns,p132,2014,208205.8057
distPV,p1,2010,18.1090902
distPV,p1,2012,11007.13112
distPV,p1,2014,22703.47291
distPV,p1,2016,53824.47704
distPV,p1,2018,82258.94437
distPV,p1,2020,92782.45626
distPV,p1,2022,96175.24757
distPV,p1,2024,99614.90947
distPV,p1,2026,109962.6567
distPV,p1,2028,133240.2942
distPV,p1,2030,183155.3383
distPV,p1,2035,264807.0955
distPV,p1,2040,322764.7061
distPV,p1,2045,377268.8066
distPV,p1,2050,459674.7542
distPV,p2,2012,4388.412074
distPV,p2,2014,11906.87522
distPV,p2,2016,27418.12556
distPV,p2,2018,43268.353
distPV,p2,2020,47434.84482
distPV,p2,2022,49140.70436
distPV,p2,2024,50319.80813
distPV,p2,2026,56312.87436
distPV,p2,2028,72771.55348
distPV,p2,2030,113281.7547
distPV,p2,2035,188204.2276
distPV,p2,2040,219579.1182
distPV,p2,2045,236286.5431
distPV,p2,2050,260730.6933
distPV,p3,2010,100.9872511
distPV,p3,2012,2363.898944
distPV,p3,2014,8072.336192
distPV,p3,2016,19619.43109
distPV,p3,2018,40184.95327
distPV,p3,2020,50079.04632
distPV,p3,2022,54005.5901
distPV,p3,2024,56465.16117
distPV,p3,2026,63186.12849
distPV,p3,2028,73533.33539
distPV,p3,2030,97164.35215
distPV,p3,2035,137741.2954
distPV,p3,2040,150872.2956
distPV,p3,2045,161881.2348
distPV,p3,2050,187715.3681
distPV,p4,2010,169.3024284
distPV,p4,2012,548.8220387
distPV,p4,2014,2107.815234
distPV,p4,2016,4146.498642
distPV,p4,2018,6599.973
distPV,p4,2020,7605.911596
distPV,p4,2022,7670.81086
distPV,p4,2024,7706.082199
distPV,p4,2026,7800.609389
distPV,p4,2028,8178.718145
distPV,p4,2030,9877.787975
distPV,p4,2035,17376.07257
distPV,p4,2040,22908.02942
distPV,p4,2045,24915.67405
distPV,p4,2050,32357.92663
distPV,p5,2010,6846.296459
distPV,p5,2012,50188.21418
distPV,p5,2014,63740.72023
distPV,p5,2016,106530.6718
distPV,p5,2018,152633.6178
distPV,p5,2020,166639.9095
distPV,p5,2022,178065.9688
distPV,p5,2024,190976.7094
distPV,p5,2026,210358.9841
distPV,p5,2028,237812.4174
distPV,p5,2030,270318.5564
distPV,p5,2035,374170.8152
distPV,p5,2040,483821.7123
distPV,p5,2045,578864.0639
distPV,p5,2050,657913.764
distPV,p6,2010,331.3182171
distPV,p6,2012,13117.25038
distPV,p6,2014,15810.71994
distPV,p6,2016,25689.90483
distPV,p6,2018,35865.53234
distPV,p6,2020,38559.0019
distPV,p6,2022,40943.95651
distPV,p6,2024,43551.57843
distPV,p6,2026,47534.10388
distPV,p6,2028,53605.14134
distPV,p6,2030,61083.27518
distPV,p6,2035,86710.13566
distPV,p6,2040,116602.5505
distPV,p6,2045,144383.6501
distPV,p6,2050,164398.2214
distPV,p7,2010,62.55657888
distPV,p7,2012,2333.505873
distPV,p7,2014,5275.119884
distPV,p7,2016,8676.45201
distPV,p7,2018,11629.70446
distPV,p7,2020,12220.35494
distPV,p7,2022,12611.69726
distPV,p7,2024,13004.49439
distPV,p7,2026,13554.41036
distPV,p7,2028,14342.91421
distPV,p7,2030,15218.70632
distPV,p7,2035,18185.052
distPV,p7,2040,21346.34144
distPV,p7,2045,24154.11347
distPV,p7,2050,26688.38232
distPV,p8,2010,1311.88857
distPV,p8,2012,14069.20498
distPV,p8,2014,55684.87021
distPV,p8,2016,94223.99676
distPV,p8,2018,139762.5288
distPV,p8,2020,144988.3483
distPV,p8,2022,145191.337
distPV,p8,2024,145346.1381
distPV,p8,2026,146862.7257
distPV,p8,2028,149008.1435
distPV,p8,2030,151319.9471
distPV,p8,2035,156754.6855
distPV,p8,2040,161546.2785
distPV,p8,2045,127110.2128
distPV,p8,2050,163848.483
distPV,p9,2010,669205.2393
distPV,p9,2012,1113103.824
distPV,p9,2014,2130626.865
distPV,p9,2016,4214702.55
distPV,p9,2018,6344723.786
distPV,p9,2020,7560722.535
distPV,p9,2022,7785640.965
distPV,p9,2024,7948018.04
distPV,p9,2026,8197472.236
distPV,p9,2028,8600037.373
distPV,p9,2030,9034464.842
distPV,p9,2035,9816654.176
distPV,p9,2040,10343683.97
distPV,p9,2045,9955514.451
distPV,p9,2050,10823513.48
distPV,p10,2010,883480.3067
distPV,p10,2012,1430862.148
distPV,p10,2014,2854653.148
distPV,p10,2016,5447516.849
distPV,p10,2018,8068154.51
distPV,p10,2020,9381485.891
distPV,p10,2022,9501925.099
distPV,p10,2024,9586149.257
distPV,p10,2026,9740954.342
distPV,p10,2028,9990262.28
distPV,p10,2030,10231221.67
distPV,p10,2035,9927944.236
distPV,p10,2040,11042823.82
distPV,p10,2045,7014037.649
distPV,p10,2050,11545713.12
distPV,p11,2010,177680.0678
distPV,p11,2012,219992.8042
distPV,p11,2014,354324.2835
distPV,p11,2016,724664.5608
distPV,p11,2018,1135686.025
distPV,p11,2020,1380622.014
distPV,p11,2022,1394437.236
distPV,p11,2024,1402470.881
distPV,p11,2026,1422100.774
distPV,p11,2028,1450952.398
distPV,p11,2030,1473517.757
distPV,p11,2035,1445926.626
distPV,p11,2040,1557656.743
distPV,p11,2045,1249523.611
distPV,p11,2050,1467323.709
distPV,p12,2010,701.3759496
distPV,p12,2012,24458.76718
distPV,p12,2014,32784.16847
distPV,p12,2016,117640.344
distPV,p12,2018,172724.1419
distPV,p12,2020,174921.099
distPV,p12,2022,175041.4331
distPV,p12,2024,175134.2622
distPV,p12,2026,175594.97
distPV,p12,2028,177461.8677
distPV,p12,2030,178931.6629
distPV,p12,2035,185106.5218
distPV,p12,2040,200569.4548
distPV,p12,2045,224433.4276
distPV,p12,2050,248211.4476
distPV,p13,2010,972.4974195
distPV,p13,2012,53044.01366
distPV,p13,2014,114636.7087
distPV,p13,2016,335879.8716
distPV,p13,2018,470186.4132
distPV,p13,2020,494985.0974
distPV,p13,2022,500964.8839
distPV,p13,2024,504424.043
distPV,p13,2026,508331.9094
distPV,p13,2028,516297.8074
distPV,p13,2030,521895.0306
distPV,p13,2035,545905.3483
distPV,p13,2040,604156.8712
distPV,p13,2045,641733.8854
distPV,p13,2050,683213.4031
distPV,p14,2014,194.406518
distPV,p14,2016,912.5203908
distPV,p14,2018,4140.726585
distPV,p14,2020,6738.103465
distPV,p14,2022,9602.623997
distPV,p14,2024,12656.26107
distPV,p14,2026,17698.9281
distPV,p14,2028,24520.34865
distPV,p14,2030,30658.04014
distPV,p14,2035,44800.78371
distPV,p14,2040,55478.59477
distPV,p14,2045,64062.89891
distPV,p14,2050,74395.53922
distPV,p15,2014,720.7052206
distPV,p15,2016,6683.462943
distPV,p15,2018,33870.06543
distPV,p15,2020,49380.62736
distPV,p15,2022,59901.6916
distPV,p15,2024,69909.94636
distPV,p15,2026,85488.2669
distPV,p15,2028,106220.8617
distPV,p15,2030,122704.6837
distPV,p15,2035,163313.6509
distPV,p15,2040,197135.9773
distPV,p15,2045,222094.2455
distPV,p15,2050,244283.6505
distPV,p16,2014,261.6063538
distPV,p16,2016,1574.022587
distPV,p16,2018,7276.748802
distPV,p16,2020,11677.2892
distPV,p16,2022,16454.8935
distPV,p16,2024,21472.18184
distPV,p16,2026,28430.32626
distPV,p16,2028,37371.7099
distPV,p16,2030,44857.45149
distPV,p16,2035,65658.81034
distPV,p16,2040,85442.97353
distPV,p16,2045,98574.4433
distPV,p16,2050,89960.20199
distPV,p17,2014,433.919602
distPV,p17,2016,2253.197199
distPV,p17,2018,4649.707295
distPV,p17,2020,5460.486735
distPV,p17,2022,6175.724244
distPV,p17,2024,6873.711127
distPV,p17,2026,8129.025939
distPV,p17,2028,10428.66713
distPV,p17,2030,13815.09779
distPV,p17,2035,26386.82351
distPV,p17,2040,40680.95792
distPV,p17,2045,52301.24524
distPV,p17,2050,62363.66831
distPV,p18,2014,397.6285983
distPV,p18,2016,2232.732404
distPV,p18,2018,4786.573814
distPV,p18,2020,5594.128802
distPV,p18,2022,6423.546531
distPV,p18,2024,7453.828192
distPV,p18,2026,9062.106062
distPV,p18,2028,11495.7024
distPV,p18,2030,14436.24103
distPV,p18,2035,23414.9954
distPV,p18,2040,31245.95587
distPV,p18,2045,37640.80755
distPV,p18,2050,44528.93732
distPV,p19,2014,14.6424531
distPV,p19,2016,89.1858507
distPV,p19,2018,194.3452866
distPV,p19,2020,236.9415138
distPV,p19,2022,280.8688731
distPV,p19,2024,343.4320818
distPV,p19,2026,433.9490646
distPV,p19,2028,559.075482
distPV,p19,2030,706.8311451
distPV,p19,2035,1136.786813
distPV,p19,2040,1432.29814
distPV,p19,2045,1659.921729
distPV,p19,2050,1944.783998
distPV,p20,2014,238.689738
distPV,p20,2016,1368.033184
distPV,p20,2018,3048.40894
distPV,p20,2020,3733.107502
distPV,p20,2022,4681.046748
distPV,p20,2024,5920.869444
distPV,p20,2026,7863.12194
distPV,p20,2028,10783.32039
distPV,p20,2030,14224.54444
distPV,p20,2035,24469.108
distPV,p20,2040,31489.31418
distPV,p20,2045,35148.76885
distPV,p20,2050,39120.56609
distPV,p21,2014,129.1311444
distPV,p21,2016,362.5006824
distPV,p21,2018,1278.865068
distPV,p21,2020,1619.584594
distPV,p21,2022,1968.083104
distPV,p21,2024,2367.922912
distPV,p21,2026,2921.786616
distPV,p21,2028,3637.453199
distPV,p21,2030,4374.900939
distPV,p21,2035,7586.065782
distPV,p21,2040,12465.04492
distPV,p21,2045,20371.60487
distPV,p21,2050,31441.09996
distPV,p22,2014,2.6979257
distPV,p22,2016,5.3958514
distPV,p22,2018,35.0730341
distPV,p22,2020,70.1460682
distPV,p22,2022,134.896285
distPV,p22,2024,219.8809446
distPV,p22,2026,349.3813782
distPV,p22,2028,505.8610688
distPV,p22,2030,647.502168
distPV,p22,2035,1103.451611
distPV,p22,2040,1926.31895
distPV,p22,2045,3539.678518
distPV,p22,2050,5588.753088
distPV,p23,2014,39.12138999
distPV,p23,2016,121.7109911
distPV,p23,2018,415.8458862
distPV,p23,2020,630.289061
distPV,p23,2022,963.4453303
distPV,p23,2024,1409.00263
distPV,p23,2026,1990.844068
distPV,p23,2028,2670.397102
distPV,p23,2030,3319.522388
distPV,p23,2035,5726.212342
distPV,p23,2040,8771.885
distPV,p23,2045,13695.38438
distPV,p23,2050,21211.03808
distPV,p24,2014,362.6855742
distPV,p24,2016,1146.506051
distPV,p24,2018,3094.816987
distPV,p24,2020,4161.891899
distPV,p24,2022,5828.4471
distPV,p24,2024,7707.817803
distPV,p24,2026,10153.69738
distPV,p24,2028,13011.71965
distPV,p24,2030,15543.02517
distPV,p24,2035,23181.90274
distPV,p24,2040,32539.79003
distPV,p24,2045,47343.95574
distPV,p24,2050,65950.32518
distPV,p25,2014,25742.92427
distPV,p25,2016,243123.4719
distPV,p25,2018,458436.1275
distPV,p25,2020,578956.9208
distPV,p25,2022,604085.6967
distPV,p25,2024,608464.0306
distPV,p25,2026,611191.1604
distPV,p25,2028,617079.2111
distPV,p25,2030,621869.5686
distPV,p25,2035,663644.0984
distPV,p25,2040,711779.3398
distPV,p25,2045,762831.3974
distPV,p25,2050,810713.2055
distPV,p26,2014,1583.02539
distPV,p26,2016,13984.15569
distPV,p26,2018,27700.65008
distPV,p26,2020,35617.30652
distPV,p26,2022,37289.04251
distPV,p26,2024,37435.87385
distPV,p26,2026,37530.70242
distPV,p26,2028,37741.77248
distPV,p26,2030,38010.96327
distPV,p26,2035,39653.63889
distPV,p26,2040,34735.96631
distPV,p26,2045,36888.62129
distPV,p26,2050,47539.70547
distPV,p27,2010,743.7646282
distPV,p27,2012,21823.98247
distPV,p27,2014,34001.40658
distPV,p27,2016,55472.44518
distPV,p27,2018,81142.65492
distPV,p27,2020,86049.43545
distPV,p27,2022,87638.54367
distPV,p27,2024,88480.44391
distPV,p27,2026,90338.13381
distPV,p27,2028,93573.1656
distPV,p27,2030,98035.75337
distPV,p27,2035,111802.2857
distPV,p27,2040,126794.6523
distPV,p27,2045,142437.813
distPV,p27,2050,157251.1252
distPV,p28,2010,13891.08378
distPV,p28,2012,449725.8053
distPV,p28,2014,852978.3172
distPV,p28,2016,1356855.034
distPV,p28,2018,1989251.827
distPV,p28,2020,2242401.567
distPV,p28,2022,2412566.906
distPV,p28,2024,2543504.496
distPV,p28,2026,2731038.5
distPV,p28,2028,2976435.402
distPV,p28,2030,3212408.897
distPV,p28,2035,3697185.155
distPV,p28,2040,4032691.301
distPV,p28,2045,4315349.754
distPV,p28,2050,4530100.906
distPV,p29,2010,57.52802979
distPV,p29,2012,6891.160659
distPV,p29,2014,8352.023961
distPV,p29,2016,13370.90874
distPV,p29,2018,18991.22293
distPV,p29,2020,20418.96403
distPV,p29,2022,21362.07506
distPV,p29,2024,21827.53445
distPV,p29,2026,22628.60378
distPV,p29,2028,23879.36218
distPV,p29,2030,24925.32636
distPV,p29,2035,28031.83997
distPV,p29,2040,22252.78755
distPV,p29,2045,33249.45794
distPV,p29,2050,30872.09558
distPV,p30,2010,4322.818172
distPV,p30,2012,86740.29239
distPV,p30,2014,165970.6642
distPV,p30,2016,270871.7617
distPV,p30,2018,402676.9012
distPV,p30,2020,452680.3373
distPV,p30,2022,484531.8412
distPV,p30,2024,501828.4375
distPV,p30,2026,532141.4014
distPV,p30,2028,573907.3491
distPV,p30,2030,614500.7836
distPV,p30,2035,736741.9779
distPV,p30,2040,853422.9725
distPV,p30,2045,931758.9682
distPV,p30,2050,983086.223
distPV,p31,2010,1165.243838
distPV,p31,2012,38254.36451
distPV,p31,2014,78255.69981
distPV,p31,2016,127947.7112
distPV,p31,2018,198970.3076
distPV,p31,2020,256486.099
distPV,p31,2022,320615.6785
distPV,p31,2024,379747.7759
distPV,p31,2026,453315.6514
distPV,p31,2028,538263.8961
distPV,p31,2030,621021.2676
distPV,p31,2035,812353.9477
distPV,p31,2040,957024.9664
distPV,p31,2045,1076082.1
distPV,p31,2050,1185772.534
distPV,p32,2014,7744.598391
distPV,p32,2016,14662.46017
distPV,p32,2018,22035.54104
distPV,p32,2020,24138.35957
distPV,p32,2022,25950.42525
distPV,p32,2024,27515.79155
distPV,p32,2026,29794.82392
distPV,p32,2028,32844.79185
distPV,p32,2030,36511.50823
distPV,p32,2035,44893.41335
distPV,p32,2040,54334.06998
distPV,p32,2045,65464.91105
distPV,p32,2050,76241.85598
distPV,p33,2010,3928.139734
distPV,p33,2012,206409.2807
distPV,p33,2014,315377.0588
distPV,p33,2016,430585.3851
distPV,p33,2018,613954.5557
distPV,p33,2020,652536.1656
distPV,p33,2022,690282.696
distPV,p33,2024,725110.3356
distPV,p33,2026,771538.8945
distPV,p33,2028,833502.7329
distPV,p33,2030,910952.0881
distPV,p33,2035,1104073.184
distPV,p33,2040,1278450.865
distPV,p33,2045,1448220.834
distPV,p33,2050,1590576.245
distPV,p34,2010,1418.488208
distPV,p34,2012,56488.23438
distPV,p34,2014,147992.2966
distPV,p34,2016,197017.762
distPV,p34,2018,287898.549
distPV,p34,2020,312049.2201
distPV,p34,2022,334030.8276
distPV,p34,2024,353239.9354
distPV,p34,2026,377980.8165
distPV,p34,2028,409599.2163
distPV,p34,2030,446569.1852
distPV,p34,2035,536005.032
distPV,p34,2040,611722.2132
distPV,p34,2045,696924.0877
distPV,p34,2050,774172.178
distPV,p35,2014,122.5500849
distPV,p35,2016,720.3221657
distPV,p35,2018,1616.299453
distPV,p35,2020,1906.334654
distPV,p35,2022,2286.239917
distPV,p35,2024,2777.801924
distPV,p35,2026,3521.272439
distPV,p35,2028,4568.394832
distPV,p35,2030,6047.165856
distPV,p35,2035,9900.685192
distPV,p35,2040,13081.54073
distPV,p35,2045,15758.57925
distPV,p35,2050,18332.13103
distPV,p36,2014,10408.22556
distPV,p36,2016,14850.5208
distPV,p36,2018,18515.9065
distPV,p36,2020,18691.76103
distPV,p36,2022,18912.23536
distPV,p36,2024,19227.19868
distPV,p36,2026,19762.63633
distPV,p36,2028,20586.79037
distPV,p36,2030,21946.38206
distPV,p36,2035,28652.4762
distPV,p36,2040,44537.12659
distPV,p36,2045,71114.78188
distPV,p36,2050,99473.29231
distPV,p37,2014,21960.21434
distPV,p37,2016,37259.6249
distPV,p37,2018,52905.59528
distPV,p37,2020,53704.07929
distPV,p37,2022,54337.5348
distPV,p37,2024,55000.18767
distPV,p37,2026,56373.73249
distPV,p37,2028,58394.69678
distPV,p37,2030,61069.42778
distPV,p37,2035,69850.21295
distPV,p37,2040,83598.35569
distPV,p37,2045,105349.1108
distPV,p37,2050,133822.8727
distPV,p38,2014,27051.39631
distPV,p38,2016,41589.69183
distPV,p38,2018,55279.41178
distPV,p38,2020,57499.80601
distPV,p38,2022,59664.6226
distPV,p38,2024,61683.03957
distPV,p38,2026,64662.54294
distPV,p38,2028,68593.64382
distPV,p38,2030,74400.82872
distPV,p38,2035,92142.29369
distPV,p38,2040,123505.701
distPV,p38,2045,171733.5311
distPV,p38,2050,224808.8153
distPV,p39,2014,6772.449446
distPV,p39,2016,10490.65699
distPV,p39,2018,13692.78215
distPV,p39,2020,14222.44564
distPV,p39,2022,14783.7984
distPV,p39,2024,15283.28164
distPV,p39,2026,16080.0404
distPV,p39,2028,17085.04292
distPV,p39,2030,18456.73556
distPV,p39,2035,21909.35684
distPV,p39,2040,26984.16689
distPV,p39,2045,33663.05754
distPV,p39,2050,43175.87423
distPV,p40,2014,14311.2667
distPV,p40,2016,23804.53669
distPV,p40,2018,33369.88922
distPV,p40,2020,35353.60061
distPV,p40,2022,37555.00126
distPV,p40,2024,39649.71975
distPV,p40,2026,43017.41583
distPV,p40,2028,47431.75034
distPV,p40,2030,53244.48604
distPV,p40,2035,69550.99734
distPV,p40,2040,93839.92867
distPV,p40,2045,129781.7228
distPV,p40,2050,182778.2449
distPV,p41,2014,15153.62889
distPV,p41,2016,24102.88712
distPV,p41,2018,33018.51732
distPV,p41,2020,39805.77376
distPV,p41,2022,43081.70389
distPV,p41,2024,45441.27033
distPV,p41,2026,52022.55511
distPV,p41,2028,60942.38881
distPV,p41,2030,72968.61135
distPV,p41,2035,98803.34178
distPV,p41,2040,135644.2446
distPV,p41,2045,187968.0508
distPV,p41,2050,265634.7775
distPV,p42,2014,550.3948636
distPV,p42,2016,2849.314894
distPV,p42,2018,21346.42786
distPV,p42,2020,21816.30645
distPV,p42,2022,22614.25883
distPV,p42,2024,23826.80996
distPV,p42,2026,25836.11173
distPV,p42,2028,28690.36386
distPV,p42,2030,32839.39493
distPV,p42,2035,45377.53286
distPV,p42,2040,58554.56272
distPV,p42,2045,71858.97656
distPV,p42,2050,83699.67654
distPV,p43,2014,20247.68237
distPV,p43,2016,103273.8328
distPV,p43,2018,748896.6627
distPV,p43,2020,760937.9846
distPV,p43,2022,782330.829
distPV,p43,2024,816533.5093
distPV,p43,2026,870436.0203
distPV,p43,2028,946397.1677
distPV,p43,2030,1052803.393
distPV,p43,2035,1304632.515
distPV,p43,2040,1489376.448
